Initialization Time: 3528.74
Query, response, time
4541:1409342 270242 (2.1.2.3.22.1.5.3)+ 1+, 0, 1.986e-05
4542:1833648 3408824 (28.5)+ 1+, 0, 0.00076986
4543:2199025 1530970 ((3)+).((1)+).((5)+).((11)+) 1+, 0, 0.00040386
4544:1042905 58843 (1.4)+ 1+, 0, 0.0289469
4545:1395082 1553451 (2U15U1U43U4U26)+ 1+, 1, 0.00309086
4546:783340 3296329 ((183)+).((2)+) 1+, 0, 3.186e-05
4547:1600488 3277156 (1U83U3U2)+ 1+, 1, 0.00325686
4548:3282209 1956744 ((2)+).((1)+).((3)+).((43)+).((2)+).((24)+).((3)+).((1)+) 1+, 0, 0.0794879
4549:877448 1618764 (1.13.81.1)+ 1+, 0, 0.00042386
4550:3587752 2782802 (1.4.1.20.1.42)+ 1+, 0, 0.00017486
4551:3055369 204917 (14U1U92U8)+ 1+, 1, 0.0129799
4552:3255183 1940395 ((1)+).((36)+).((35)+).((88)+).((4)+).((1)+).((92)+).((17)+) 1+, 0, 0.00086786
4553:1512318 645957 (7.46.7.11)+ 1+, 0, 2.886e-05
4554:117218 1462232 ((2)+).((1)+).((11)+).((1)+) 1+, 0, 0.0746939
4555:2198374 3540575 (59U41U2U1)+ 1+, 0, 0.00021886
4556:2652041 2690422 ((144)+).((1)+).((21)+).((2)+).((43)+).((1)+) 1+, 0, 0.0820429
4557:3059116 1763919 (10U6U3U1U2U4U7U58)+ 1+, 1, 0.00911786
4558:2886277 2222669 ((10)+).((183)+).((1)+).((12)+) 1+, 0, 0.00021086
4559:291214 415724 ((24)+).((163)+) 1+, 0, 0.00133186
4560:24820 972919 (222.215.2.1.3.2.29.1)+ 1+, 0, 0.00012886
4561:1964413 652324 (30.1.2.5)+ 1+, 0, 2.586e-05
4562:2929726 1810777 (1U2U49U3)+ 1+, 1, 0.00748986
4563:318213 236594 (12U9U1U108U5U2U37U4)+ 1+, 1, 0.00455086
4564:594119 2128235 (47U121U35U1)+ 1+, 0, 0.00026586
4565:2907865 1747563 ((147)+).((60)+).((4)+).((73)+).((1)+).((13)+) 1+, 0, 5.186e-05
4566:2675390 2054399 (2.1.5.44.74.12)+ 1+, 0, 0.00025886
4567:1480609 1935228 (4.157)+ 1+, 0, 3.486e-05
4568:871776 1888501 ((26)+).((42)+).((2)+).((5)+).((91)+).((17)+) 1+, 0, 2.686e-05
4569:3581844 2987746 (30.122.1.2.5.12.63.1)+ 1+, 0, 1.386e-05
4570:2724753 2022155 (111U3U1U6U20U11)+ 1+, 1, 0.00449886
4571:1897902 1698189 (2U3)+ 1+, 0, 0.00040186
4572:1954693 2816254 (1.17.43.11)+ 1+, 0, 2.986e-05
4573:2579214 1850426 (2U4U10U3)+ 1+, 0, 0.00030586
4574:3659432 2827008 (6.40.2.56.120.9.1.26)+ 1+, 0, 0.00010486
4575:1504426 1056686 ((1)+).((10)+) 1+, 0, 0.00086786
4576:3194747 2772133 (30.9.1.10)+ 1+, 0, 2.386e-05
4577:280015 560579 (167U1U11U3U12U32U31U68)+ 1+, 0, 0.00024086
4578:1010893 576669 ((4)+).((11)+).((5)+).((6)+).((2)+).((7)+) 1+, 0, 2.186e-05
4579:1870219 866216 ((88)+).((1)+) 1+, 0, 8.886e-05
4580:330148 2263021 (1.3.7.1.82.7)+ 1+, 0, 0.00033986
4581:1618984 2018473 (16U2U1U7)+ 1+, 1, 0.00628886
4582:202549 2979209 (1U10U65U5)+ 1+, 1, 0.00318286
4583:3041187 184608 (9.15)+ 1+, 0, 0.00015286
4584:1858458 2417598 ((3)+).((43)+).((81)+).((13)+).((45)+).((16)+).((3)+).((1)+) 1+, 0, 0.0496059
4585:697500 2895719 (1.127.176.164.3.1)+ 1+, 0, 0.00328486
4586:570930 3479122 (1U13U32U44)+ 1+, 1, 0.00123386
4587:1811964 2036232 (1.97)+ 1+, 0, 0.00026786
4588:2274835 1277121 ((178)+).((15)+).((35)+).((2)+).((85)+).((1)+).((10)+).((1)+) 1+, 0, 0.0333409
4589:3397345 950816 (2U125U65U1)+ 1+, 1, 0.0119789
4590:789950 3048505 (2U9U1U204U5U111U250U37)+ 1+, 1, 0.00432786
4591:2140112 800098 (23.16)+ 1+, 0, 2.786e-05
4592:2668884 2775444 (1U8U2U11)+ 1+, 1, 0.00827886
4593:3297935 955589 (31.2)+ 1+, 0, 4.886e-05
4594:2173729 3448286 (4.245.7.6)+ 1+, 0, 0.00214286
4595:2622138 476798 (80U5U189U236)+ 1+, 0, 0.00122086
4596:1672577 71800 ((1)+).((2)+) 1+, 0, 0.00083886
4597:906988 610132 ((107)+).((1)+) 1+, 0, 4.386e-05
4598:1267575 1759463 (3U1U6U2U7U13U4U32)+ 1+, 0, 0.00018986
4599:3398182 2601271 (13.2)+ 1+, 0, 2.186e-05
4600:279200 885860 ((94)+).((1)+).((3)+).((5)+) 1+, 0, 2.686e-05
4601:571691 1665981 (10U6U1U18)+ 1+, 1, 0.00419986
4602:127724 2208326 (31.1)+ 1+, 0, 3.086e-05
4603:3324500 2508259 (7.36)+ 1+, 0, 0.00016886
4604:2672468 476895 ((18)+).((72)+).((75)+).((2)+).((186)+).((30)+) 1+, 0, 0.00029386
4605:592123 954986 (1U35U3U11U4U6)+ 1+, 1, 0.00107886
4606:1821124 2793957 (111U1U3U19U2U16U33U6)+ 1+, 1, 0.00469286
4607:32510 741309 (3U23U70U1)+ 1+, 0, 0.00025486
4608:1181680 3542356 (100U2)+ 1+, 0, 2.086e-05
4609:2812788 2219957 ((6)+).((7)+) 1+, 0, 0.00011886
4610:955776 3542571 (1.8.1.21.44.11.21.46)+ 1+, 0, 0.00014286
4611:3490556 1223121 ((1)+).((31)+).((2)+).((3)+).((1)+).((48)+) 1+, 0, 0.00069486
4612:203824 2598741 ((1)+).((3)+).((2)+).((7)+) 1+, 0, 0.00022286
4613:2053365 675788 ((1)+).((8)+).((1)+).((3)+).((70)+).((93)+) 1+, 0, 0.00064086
4614:513971 1460118 ((1)+).((8)+) 1+, 0, 0.00083286
4615:1733793 1945998 (1U9U6U16U3U65)+ 1+, 1, 0.00109286
4616:1936385 1019887 ((5)+).((2)+).((1)+).((2)+).((1)+).((3)+) 1+, 0, 2.386e-05
4617:2819875 485629 (8.34.8.30.7.98)+ 1+, 0, 0.00016286
4618:239440 491146 (2U13U7U130U8U14)+ 1+, 0, 0.00198886
4619:103224 396261 (2.14.1.6)+ 1+, 0, 1.686e-05
4620:359211 1153867 (21U1U74U14U6U4U2U3)+ 1+, 1, 0.00597886
4621:2588008 3489789 (53.1.155.1)+ 1+, 0, 5.586e-05
4622:695683 1640080 (1U2U57U27)+ 1+, 1, 0.00282886
4623:2634377 3347481 ((1)+).((15)+).((37)+).((4)+).((6)+).((124)+).((36)+).((1)+) 1+, 0, 0.0780559
4624:1659942 1620608 (1U144U29U8U104U3U6U12)+ 1+, 1, 0.00442486
4625:1107595 2151760 ((32)+).((3)+) 1+, 0, 8.886e-05
4626:3580924 3615478 (3.2.6.18)+ 1+, 0, 0.00036586
4627:396497 2271425 ((104)+).((25)+).((38)+).((1)+).((2)+).((93)+) 1+, 0, 4.686e-05
4628:2438063 2922560 ((7)+).((1)+) 1+, 0, 0.00024786
4629:3192316 1126661 ((1)+).((47)+).((2)+).((14)+).((9)+).((31)+) 1+, 0, 0.00087586
4630:527810 2620836 ((1)+).((2)+).((4)+).((2)+) 1+, 0, 0.00163686
4631:2664957 3244372 (2U13U3U5U22U1)+ 1+, 0, 0.00027086
4632:2988156 3258990 ((1)+).((204)+).((1)+).((230)+).((18)+).((6)+) 1+, 0, 0.00083286
4633:2056767 231268 ((2)+).((3)+).((1)+).((46)+).((5)+).((7)+).((137)+).((182)+) 1+, 0, 1.586e-05
4634:1815612 597858 ((1)+).((134)+).((1)+).((180)+).((1)+).((98)+).((1)+).((6)+) 1+, 0, 0.00053986
4635:496321 542677 (3U7)+ 1+, 0, 0.00059886
4636:401019 3557162 (31U2U1U6U9U3)+ 1+, 1, 0.00209386
4637:2414347 2223263 (1U16)+ 1+, 0, 0.00026386
4638:3528929 1319268 (11.3.1.3.6.1)+ 1+, 0, 6.686e-05
4639:308396 3023563 (7.14.1.10.15.1.4.167)+ 1+, 0, 0.00020886
4640:3505103 3035372 (1U20U3U100)+ 1+, 0, 0.00022186
4641:404531 2353778 (5U1)+ 1+, 1, 0.00640186
4642:141255 2586582 (1.5.7.3.16.31.2.1)+ 1+, 0, 0.00203786
4643:3403736 1483480 (18.70.2.29.1.2)+ 1+, 0, 2.586e-05
4644:1911477 1301232 (8.13.1.18)+ 1+, 0, 0.00040886
4645:3537617 534508 (1U3U12U6)+ 1+, 1, 0.00631086
4646:2312418 1870852 (1.18.1.2.37.1)+ 1+, 0, 1.286e-05
4647:1434733 317077 (10.1.17.24.9.71)+ 1+, 0, 3.186e-05
4648:189335 1604887 (3.1.4.13)+ 1+, 0, 0.00031586
4649:905595 490522 (2.3)+ 1+, 0, 2.986e-05
4650:1066634 918897 ((1)+).((9)+).((1)+).((39)+).((2)+).((3)+) 1+, 0, 0.00077286
4651:3170157 3214031 ((19)+).((1)+).((62)+).((9)+).((6)+).((2)+) 1+, 0, 2.486e-05
4652:3272627 2435906 (4.1.11.94)+ 1+, 0, 0.00028486
4653:3586229 1165741 (1.3.5.2)+ 1+, 1, 0.0115899
4654:1176863 1010428 (2.25.37.1.13.57)+ 1+, 0, 3.586e-05
4655:2956394 3569038 ((1)+).((69)+).((11)+).((2)+) 1+, 0, 0.0622269
4656:215221 3485418 (14.62.9.30)+ 1+, 0, 5.586e-05
4657:2627360 2486998 (52.6)+ 1+, 0, 0.00087386
4658:1871820 1581492 (28.173)+ 1+, 0, 4.886e-05
4659:246059 3177948 ((2)+).((1)+).((35)+).((14)+).((8)+).((1)+) 1+, 0, 2.586e-05
4660:1073695 1268189 (1U8U4U2U20U5U12U15)+ 1+, 1, 0.0108789
4661:1011939 3452069 (1U7)+ 1+, 1, 0.00648986
4662:1222524 16466 (1U101)+ 1+, 1, 0.0101159
4663:2683936 2083145 (30.9.1.30.1.30.41.1)+ 1+, 0, 3.086e-05
4664:1687015 1636875 (2.1.3.100.21.35)+ 1+, 0, 2.686e-05
4665:2143618 2488936 ((23)+).((1)+).((21)+).((22)+) 1+, 0, 2.686e-05
4666:364981 1015790 (1.238.2.1)+ 1+, 0, 0.0228279
4667:552785 1707550 ((2)+).((69)+).((5)+).((1)+).((138)+).((1)+).((147)+).((112)+) 1+, 0, 0.00021386
4668:1666802 677627 (1U92U5U141U58U46)+ 1+, 0, 0.00190386
4669:698708 1260265 (1.3.58.2.1.4)+ 1+, 0, 0.00054686
4670:212512 3350725 (37.1)+ 1+, 0, 1.886e-05
4671:935255 720744 (49U1U2U3U10U41)+ 1+, 1, 0.00634186
4672:1368010 86126 (2.1.140.43.22.1.3.11)+ 1+, 0, 0.00011186
4673:3587182 1110477 (70.5.7.5.1.2)+ 1+, 0, 4.386e-05
4674:1625299 3367343 ((3)+).((1)+) 1+, 1, 0.00381786
4675:661956 3618547 (21.50.7.2.1.5)+ 1+, 0, 0.00010986
4676:2009408 1927650 (25U30)+ 1+, 0, 1.586e-05
4677:2383797 1378446 (1U2U4U28U40U10)+ 1+, 0, 0.00023886
4678:2196616 3274804 (1.18.55.30.1.2)+ 1+, 0, 0.00011986
4679:1740030 468273 ((7)+).((64)+).((1)+).((2)+).((20)+).((3)+).((12)+).((11)+) 1+, 0, 2.186e-05
4680:3017169 3490265 (243.28.42.1)+ 1+, 0, 0.00118886
4681:501506 187052 ((28)+).((73)+).((149)+).((5)+).((30)+).((25)+) 1+, 0, 1.486e-05
4682:1304617 680907 ((8)+).((6)+).((166)+).((65)+) 1+, 0, 2.586e-05
4683:657349 675223 (6U1U2U132U3U41)+ 1+, 1, 0.00564186
4684:3249329 2430016 (1U169U18U2U9U38)+ 1+, 0, 0.00022586
4685:606284 2299125 (25.1.26.2.3.49.1.5)+ 1+, 0, 3.086e-05
4686:3458946 1394833 (11.1.132.15)+ 1+, 0, 2.186e-05
4687:976565 1869935 (21U7U12U15)+ 1+, 1, 0.00977986
4688:2059110 1171577 (22.1)+ 1+, 0, 4.286e-05
4689:3150792 2997841 ((1)+).((53)+) 1+, 0, 0.00083886
4690:837406 156663 (13.8.23.3.131.149)+ 1+, 0, 8.586e-05
4691:3247164 2372945 (6U2U11U1)+ 1+, 1, 0.00141886
4692:1592033 1145695 (1.3.12.70.46.35)+ 1+, 0, 0.00065686
4693:832478 913308 (1U4U2U33U3U23)+ 1+, 1, 0.00528686
4694:3658677 819903 (9.86)+ 1+, 0, 2.386e-05
4695:1502430 154710 (14U1)+ 1+, 1, 0.00601686
4696:3165548 3048287 ((7)+).((3)+) 1+, 1, 0.00254386
4697:1509712 2372278 ((8)+).((1)+).((8)+).((3)+) 1+, 0, 2.686e-05
4698:2246509 3108034 (180U4)+ 1+, 0, 2.786e-05
4699:2800671 3314113 (206U67U3U6)+ 1+, 1, 0.0124059
4700:1232158 3440666 (5U1U10U20U22U29)+ 1+, 1, 0.0528689
4701:3168432 1168804 (2U67)+ 1+, 0, 0.00015386
4702:2591763 346169 (10.1.79.22.1.10.1.9)+ 1+, 0, 2.286e-05
4703:1117419 980382 (1.20.1.15.7.3.49.1)+ 1+, 0, 4.486e-05
4704:2334406 1304498 (13U14U18U2U4U1)+ 1+, 1, 0.00656286
4705:2915044 2172464 (1.30.3.19.1.13.18.7)+ 1+, 0, 0.00021586
4706:401053 1325198 (6.96)+ 1+, 0, 0.00033686
4707:569683 3080947 (19.52.1.156.7.13.2.4)+ 1+, 0, 3.286e-05
4708:1796419 950409 ((1)+).((168)+).((1)+).((2)+) 1+, 0, 0.00022286
4709:1547107 3292881 ((1)+).((114)+).((6)+).((26)+) 1+, 0, 0.00083886
4710:378463 1003626 ((1)+).((3)+).((12)+).((11)+) 1+, 0, 0.00065186
4711:3330245 1550427 ((1)+).((6)+).((51)+).((84)+).((6)+).((3)+).((1)+).((2)+) 1+, 0, 0.00021886
4712:3393648 2529572 (4U27)+ 1+, 0, 4.186e-05
4713:2228710 575760 ((3)+).((44)+).((1)+).((8)+) 1+, 1, 0.00481686
4714:358076 266840 (3U1)+ 1+, 1, 0.00360986
4715:961734 2319040 ((1)+).((3)+) 1+, 1, 0.00381886
4716:3144433 789531 ((1)+).((3)+) 1+, 0, 0.00103586
4717:3255024 3193190 (14U49)+ 1+, 0, 6.986e-05
4718:3441500 436685 (3U2U49U12U13U1)+ 1+, 1, 0.00821686
4719:77775 830842 (1.24.38.3)+ 1+, 0, 0.00123486
4720:3156617 1340386 (1.2)+ 1+, 1, 0.00570486
4721:194176 2630886 (1.83.1.2)+ 1+, 0, 0.00014486
4722:1071 1922307 (1U3)+ 1+, 1, 0.00285286
4723:3168375 1150238 (53U50U2U1)+ 1+, 1, 0.0100429
4724:1972612 212465 ((1)+).((2)+).((1)+).((19)+) 1+, 0, 0.00072786
4725:1364935 2805608 (132.13)+ 1+, 0, 0.00017586
4726:503005 2005746 ((2)+).((1)+) 1+, 0, 0.00010586
4727:2473659 642547 ((112)+).((1)+).((79)+).((3)+).((179)+).((22)+) 1+, 0, 1.086e-05
4728:1090011 1782128 (1.20.1.17)+ 1+, 0, 3.186e-05
4729:2284686 1353010 (1U2U27U3U35U14U4U99)+ 1+, 1, 0.00204686
4730:339627 1536637 (7U19)+ 1+, 1, 0.00370686
4731:3530252 1397590 (1U8U7U31U60U6U36U51)+ 1+, 1, 0.00192886
4732:2351369 3544609 (1U111U2U3)+ 1+, 0, 0.00022286
4733:1889119 1493452 (2U1U5U15U4U6U14U38)+ 1+, 1, 0.00141686
4734:177883 73000 (1U5U30U15)+ 1+, 1, 0.00426186
4735:340439 657902 ((179)+).((34)+).((1)+).((7)+).((4)+).((1)+).((5)+).((182)+) 1+, 0, 3.286e-05
4736:22698 1514422 (1.17)+ 1+, 0, 0.00018586
4737:1074557 1379699 (2.36.1.74.14.1.15.19)+ 1+, 0, 4.786e-05
4738:1198309 2028735 (51.36.65.96.3.33)+ 1+, 0, 3.086e-05
4739:639689 2701068 (2U5)+ 1+, 0, 0.0263829
4740:1665772 3466113 (2U3)+ 1+, 1, 0.0128179
4741:3192636 2739885 ((22)+).((14)+) 1+, 0, 0.00029686
4742:2295070 1297117 ((1)+).((11)+).((26)+).((1)+).((5)+).((22)+) 1+, 0, 0.00070786
4743:1340406 2381871 (103U1U7U2U18U3U48U54)+ 1+, 1, 0.00647786
4744:139797 2090411 (3.47.3.1.11.6)+ 1+, 0, 7.286e-05
4745:1823227 3633738 (10.1.8.1.23.1.5.1)+ 1+, 0, 0.00031986
4746:2437189 563338 (1U2U6U5)+ 1+, 1, 0.00624686
4747:2083680 1366136 (7U9U220U1U147U41U40U3)+ 1+, 1, 0.0118209
4748:1430521 2381829 (2U4U1U18U39U3U17U76)+ 1+, 1, 0.00515586
4749:73237 2791317 ((1)+).((21)+) 1+, 0, 0.00077386
4750:835278 1029245 (9.2.98.7.3.190.78.3)+ 1+, 0, 0.00111086
4751:1675793 1071633 (1U2)+ 1+, 1, 0.00448886
4752:2353981 2696898 (2U3)+ 1+, 1, 0.00732486
4753:556656 1986176 (127U188U1U235)+ 1+, 1, 0.00874086
4754:2010401 2061167 (15.9.77.1.33.2.36.2)+ 1+, 0, 3.586e-05
4755:819248 30947 (130.18.8.7.167.1)+ 1+, 0, 5.286e-05
4756:1408751 1510000 ((7)+).((2)+).((15)+).((6)+) 1+, 0, 2.586e-05
4757:1854308 1796950 ((97)+).((14)+).((1)+).((2)+).((1)+).((3)+).((1)+).((3)+) 1+, 0, 2.886e-05
4758:1586063 2264878 (5.1)+ 1+, 0, 6.086e-05
4759:1671624 3226331 ((21)+).((1)+).((2)+).((4)+).((2)+).((1)+) 1+, 0, 0.00014886
4760:1219697 100899 (6.1.49.1.13.5.1.4)+ 1+, 0, 2.886e-05
4761:104447 223143 (3.24.1.101)+ 1+, 0, 0.00010786
4762:2140455 1349085 (7.2.41.12)+ 1+, 0, 2.286e-05
4763:3536626 3602113 ((2)+).((53)+).((1)+).((3)+).((2)+).((71)+).((1)+).((9)+) 1+, 0, 0.00037486
4764:2083794 1189491 (5.13)+ 1+, 0, 0.00010086
4765:2373829 1884326 (2U1U50U12U27U69U5U4)+ 1+, 0, 0.00015086
4766:2916177 1502890 (182U156)+ 1+, 0, 0.00102486
4767:3556940 1352866 ((3)+).((4)+).((17)+).((6)+).((7)+).((9)+) 1+, 0, 3.086e-05
4768:836079 1548198 ((61)+).((1)+).((3)+).((2)+).((3)+).((78)+).((7)+).((1)+) 1+, 0, 7.886e-05
4769:1870601 1603457 (1.41.1.82.5.1.31.35)+ 1+, 0, 2.686e-05
4770:67338 111546 (70U6U1U4)+ 1+, 0, 0.00025986
4771:181265 1139378 (10U5)+ 1+, 0, 0.00089386
4772:2642455 1818578 ((45)+).((2)+) 1+, 0, 9.886e-05
4773:1217054 2031680 (175U1U28U69U35U10U6U34)+ 1+, 1, 0.00774386
4774:3657059 2782905 (27U1U5U24U104U2U23U45)+ 1+, 1, 0.00269986
4775:3366589 2630878 ((64)+).((35)+).((71)+).((3)+).((1)+).((3)+) 1+, 0, 2.786e-05
4776:2167136 853503 (3.17.2.17)+ 1+, 1, 0.00436486
4777:2950112 1386295 ((90)+).((3)+).((5)+).((2)+).((1)+).((25)+).((1)+).((2)+) 1+, 0, 4.086e-05
4778:628224 2495416 ((85)+).((1)+) 1+, 0, 0.00024786
4779:1433521 795506 ((2)+).((1)+).((61)+).((2)+).((1)+).((6)+).((2)+).((82)+) 1+, 0, 2.886e-05
4780:2120880 1442605 (5U17U6U1)+ 1+, 1, 0.00216886
4781:94354 709888 ((4)+).((42)+).((2)+).((6)+).((212)+).((2)+) 1+, 0, 1.586e-05
4782:2954753 907249 (175.4)+ 1+, 0, 2.586e-05
4783:3390611 2903407 (2U9U203U1)+ 1+, 1, 0.00567086
4784:2437643 1756271 (1.190.11.23.3.1.12.1)+ 1+, 0, 0.00178986
4785:3623313 1017262 (2.6.9.7.10.1.4.58)+ 1+, 0, 0.00011386
4786:1076545 3664130 ((45)+).((3)+).((98)+).((1)+) 1+, 0, 0.00017186
4787:1719471 1633837 ((1)+).((3)+).((2)+).((6)+) 1+, 0, 0.00084286
4788:6115 1443870 ((7)+).((10)+).((1)+).((5)+).((2)+).((1)+).((21)+).((89)+) 1+, 0, 0.00087986
4789:687118 415218 (1.137.46.1.3.1.2.10)+ 1+, 0, 1.086e-05
4790:1303689 3127094 (1U27)+ 1+, 1, 0.00620486
4791:2507861 3110626 (1U5U16U101)+ 1+, 1, 0.00626886
4792:1315405 1045968 (20U1U5U125U3U6U118U19)+ 1+, 1, 0.00375686
4793:2785375 1983625 (1U11U10U191U2U49)+ 1+, 1, 0.00502486
4794:704782 17938 (3.39.11.17.8.36)+ 1+, 0, 0.00020486
4795:3102198 2400977 (2U1)+ 1+, 1, 0.00706786
4796:1621488 866070 (6U1U32U23)+ 1+, 1, 0.00111286
4797:2302218 576325 (1.125.4.15)+ 1+, 0, 0.00013586
4798:1876853 338860 (1U36U3U33)+ 1+, 1, 0.00907786
4799:358929 291924 (7U3U1U27U5U61)+ 1+, 1, 0.00417186
4800:1325220 3065454 ((3)+).((1)+).((45)+).((1)+).((5)+).((4)+).((3)+).((8)+) 1+, 0, 0.00023086
4801:3237885 3302743 (3U1U10U2U8U7U84U6)+ 1+, 1, 0.00668586
4802:778525 1187693 (1.2)+ 1+, 1, 0.00327586
4803:300778 1968649 ((1)+).((2)+) 1+, 1, 0.00309486
4804:924609 334045 (1U6U27U113U3U139U9U24)+ 1+, 1, 0.0128469
4805:3467722 1748471 (1.79.1.63.6.1.10.2)+ 1+, 0, 0.00018086
4806:2816311 1478177 (2U1U5U3)+ 1+, 1, 0.00341886
4807:1252471 144119 (148U1)+ 1+, 1, 0.00328386
4808:1645864 2641023 (1U4U2U16U35U63)+ 1+, 0, 0.00023386
4809:761134 2778841 ((25)+).((16)+).((36)+).((2)+).((1)+).((2)+) 1+, 0, 0.00013686
4810:1086833 2585691 (1.2.5.112.1.12)+ 1+, 0, 3.886e-05
4811:858444 207209 (2U182U12U5U1U4)+ 1+, 1, 0.00725286
4812:2514109 2385025 (2U7U1U6U55U3U8U15)+ 1+, 1, 0.00287586
4813:3000080 3325595 (1.9.7.1.2.1)+ 1+, 1, 0.00142786
4814:312884 1183143 (182.1.7.1.110.1.3.2)+ 1+, 0, 0.00071286
4815:213737 1427840 (3.41.144.4.1.4)+ 1+, 0, 0.00034586
4816:816185 936033 (7U6U86U38)+ 1+, 0, 0.00023286
4817:1450888 3289606 (3.1.8.27.2.6.75.3)+ 1+, 0, 0.0210299
4818:1102014 1152635 (35U1U12U102U31U3)+ 1+, 1, 0.00394286
4819:1884843 2393653 (60.4.10.1.6.20)+ 1+, 0, 8.286e-05
4820:2732174 3464917 (11.7.31.1.67.66.161.2)+ 1+, 0, 3.286e-05
4821:3669278 2595444 ((35)+).((2)+) 1+, 1, 0.00525486
4822:3463354 436471 (77U14U8U39)+ 1+, 0, 0.00054786
4823:954005 3525599 ((5)+).((152)+).((3)+).((1)+) 1+, 0, 0.00011786
4824:3475611 2725200 ((2)+).((3)+) 1+, 0, 7.386e-05
4825:1523379 3005403 (115.2.10.1.19.1.13.1)+ 1+, 0, 7.486e-05
4826:1304638 734923 (2.1.3.4.8.1.2.1)+ 1+, 0, 1.786e-05
4827:3207240 2253629 (1.3.1.10)+ 1+, 0, 0.00023686
4828:3205998 1360828 (95U236U1U15U56U64)+ 1+, 1, 0.00558186
4829:3024758 961911 (3U1U2U12U7U52)+ 1+, 1, 0.0102579
4830:1260222 3438842 (5U1U4U111U163U6U100U2)+ 1+, 1, 0.00683686
4831:3517394 2262835 ((2)+).((1)+).((168)+).((4)+) 1+, 0, 3.686e-05
4832:246239 2186716 ((1)+).((40)+).((5)+).((12)+).((108)+).((1)+).((3)+).((1)+) 1+, 0, 0.00022786
4833:3198316 352905 ((3)+).((1)+) 1+, 0, 0.00034886
4834:3660227 1514817 (1.2.145.1.80.2)+ 1+, 0, 2.386e-05
4835:167345 2704154 ((30)+).((1)+).((50)+).((191)+) 1+, 0, 2.386e-05
4836:3415341 2447660 (6.201.3.6)+ 1+, 0, 0.00010886
4837:1467646 573817 (4.16.3.4.15.1.18.1)+ 1+, 0, 3.186e-05
4838:3264458 758683 ((12)+).((38)+).((1)+).((4)+).((3)+).((53)+).((4)+).((5)+) 1+, 0, 0.00023486
4839:2466106 805109 (1.2.15.124.4.1.5.11)+ 1+, 0, 2.286e-05
4840:1710759 893125 (17U205)+ 1+, 0, 4.286e-05
4841:1873066 2745602 (1U102U2U79U32U15U63U227)+ 1+, 1, 0.00538686
4842:991150 3281579 (3.1.66.2.9.10)+ 1+, 0, 0.00020086
4843:2524621 2808244 (1.41.3.25.5.2.64.15)+ 1+, 0, 4.086e-05
4844:2239750 2725950 (13U57U87U28U49U1U2U25)+ 1+, 0, 0.00028686
4845:1221640 3024182 (60.9.23.1.192.16.1.6)+ 1+, 0, 2.686e-05
4846:415013 1366820 ((20)+).((39)+).((1)+).((3)+).((2)+).((3)+) 1+, 0, 3.386e-05
4847:3270488 2676900 ((210)+).((2)+).((1)+).((3)+).((103)+).((2)+).((1)+).((27)+) 1+, 0, 2.786e-05
4848:904351 1496750 ((1)+).((42)+).((1)+).((2)+).((1)+).((103)+) 1+, 0, 0.00084286
4849:1343006 1993356 (82U1U3U6U53U42)+ 1+, 1, 0.00320086
4850:627485 121030 ((11)+).((1)+).((17)+).((15)+).((36)+).((18)+).((53)+).((97)+) 1+, 0, 2.586e-05
4851:3320994 3099631 (6U52)+ 1+, 0, 0.00090186
4852:3669153 3427666 ((1)+).((7)+).((2)+).((76)+).((23)+).((3)+) 1+, 0, 0.00074086
4853:1471153 789034 (66U1)+ 1+, 1, 0.00344186
4854:3349150 1888456 ((18)+).((3)+).((1)+).((20)+).((1)+).((61)+).((6)+).((1)+) 1+, 0, 0.0764909
4855:2728732 1686204 (1U25U2U80U28U12)+ 1+, 1, 0.00309286
4856:1028440 3212216 ((23)+).((17)+).((80)+).((3)+).((82)+).((3)+).((2)+).((236)+) 1+, 0, 3.186e-05
4857:816354 1623732 (2.10)+ 1+, 0, 4.486e-05
4858:3030264 1159334 ((100)+).((19)+).((10)+).((11)+).((2)+).((1)+) 1+, 0, 1.686e-05
4859:706880 1748877 (23.197.1.10.1.5.1.2)+ 1+, 1, 0.0169529
4860:3530532 468511 ((1)+).((200)+) 1+, 0, 0.00080086
4861:1806482 461784 (4.2)+ 1+, 0, 3.186e-05
4862:3592406 547958 (78U28U8U9)+ 1+, 0, 3.486e-05
4863:3415430 2540810 (1.54)+ 1+, 0, 2.386e-05
4864:1723409 2956995 (1U52)+ 1+, 1, 0.00354686
4865:1195490 2979448 ((43)+).((15)+).((2)+).((33)+) 1+, 0, 3.186e-05
4866:2154482 3016616 (1U72)+ 1+, 1, 0.00285886
4867:1293159 3312793 (1.62.1.35.1.10.38.1)+ 1+, 0, 0.00061686
4868:532029 3504554 (19U5U3U76U1U59U6U21)+ 1+, 1, 0.00919786
4869:307957 2256865 (3U20U1U8)+ 1+, 1, 0.00256386
4870:521154 870588 (9.5.116.1)+ 1+, 0, 0.00012586
4871:2303329 1035995 (24U3)+ 1+, 0, 0.00060386
4872:1512561 3670060 (2.57.2.1.74.7)+ 1+, 0, 2.786e-05
4873:455989 1185002 (1.36)+ 1+, 0, 6.086e-05
4874:2922256 2870881 (8U188)+ 1+, 0, 0.00062086
4875:838144 1173227 ((9)+).((1)+).((200)+).((1)+).((3)+).((42)+) 1+, 0, 3.986e-05
4876:33959 1393969 (1U108U2U22U62U7U6U12)+ 1+, 1, 0.00317186
